text,label
"Assunto: Sua conta foi criada com sucesso! Corpo: Bem-vindo! Seu cadastro em nosso site foi realizado com sucesso.",Improdutivo
"Assunto: [URGENTE] Verifique sua caixa de correio. Corpo: Uma encomenda importante foi deixada para você. É necessária sua atenção.",Improdutivo
"Assunto: Reunião de pais e mestres. Corpo: Lembrete da reunião escolar do seu filho amanhã, às 18h.",Improdutivo
"Assunto: Indicação de filme. Corpo: Recomendo fortemente assistirem ao novo filme do Nolan, é uma obra de arte.",Improdutivo
"Assunto: Problema com o ar condicionado. Corpo: O controle do ar condicionado da nossa sala sumiu.",Improdutivo
"Assunto: [Oportunidade] Renda extra trabalhando de casa. Corpo: Descubra como ganhar dinheiro sem sair de casa. Saiba mais.",Improdutivo
"Assunto: Confirmação de agendamento de consulta. Corpo: Sua consulta com o dentista está confirmada para sexta-feira, às 11h.",Improdutivo
"Assunto: Como está o tempo aí fora? Corpo: Para quem está em home office, está chovendo muito na região central?",Improdutivo
"Assunto: [Doação] Campanha do agasalho. Corpo: Estamos arrecadando agasalhos para doação. Sua contribuição é muito bem-vinda.",Improdutivo
"Assunto: Seu extrato bancário mensal está disponível. Corpo: Acesse nosso aplicativo para visualizar o extrato completo da sua conta.",Improdutivo
"Assunto: Convite para jogar online. Corpo: Alguém anima uma partida de Among Us hoje à noite?",Improdutivo
"Assunto: [AVISO] Interdição da rua para obras. Corpo: A rua de trás do escritório será interditada para obras na próxima semana.",Improdutivo
"Assunto: O que vocês vão fazer no feriado? Corpo: Algum plano interessante para aproveitar o feriado prolongado?",Improdutivo
"Assunto: Seu carrinho de compras está esperando por você! Corpo: Os produtos que você selecionou ainda estão disponíveis. Finalize sua compra!",Improdutivo
"Assunto: Recomendações de livros. Corpo: Terminei de ler um livro incrível e gostaria de recomendar.",Improdutivo
"Assunto: [SEGURANÇA] Atualize seu antivírus. Corpo: Uma nova ameaça foi detectada. Mantenha seu software de segurança atualizado.",Improdutivo
"Assunto: A cantina está com cardápio novo. Corpo: O cardápio desta semana inclui lasanha e feijoada. Confira!",Improdutivo
"Assunto: Você recebeu um novo Pix. Corpo: Uma transferência de R$ 50,00 foi realizada para a sua conta.",Improdutivo
"Assunto: Grupo de estudos para certificação. Corpo: Quem está estudando para a certificação PMP e quer formar um grupo de estudos?",Improdutivo
"Assunto: [PROMO] Leve 3, pague 2! Corpo: Aproveite nossa promoção especial esta semana.",Improdutivo
"Assunto: Lembrete de pagamento. Corpo: Olá, este é um lembrete amigável de que sua fatura vence em 3 dias.",Improdutivo
"Assunto: Recomendações de música. Corpo: Descobri uma banda nova muito boa e queria compartilhar com vocês.",Improdutivo
"Assunto: Notificação do iFood: Seu pedido está a caminho! Corpo: O entregador já retirou seu pedido e está a caminho do seu endereço.",Improdutivo
"Assunto: Precisa de ajuda com a declaração do IR? Corpo: Nosso parceiro contador está oferecendo descontos para colaboradores.",Improdutivo
"Assunto: [COMUNICADO] Falta de energia programada. Corpo: Haverá uma interrupção no fornecimento de energia no nosso andar amanhã.",Improdutivo
"Assunto: Que horas é o jogo do Brasil? Corpo: Pessoal, alguém sabe que horas o jogo começa hoje?",Improdutivo
"Assunto: Sua opinião sobre o nosso atendimento. Corpo: Por favor, avalie o último atendimento que você recebeu da nossa equipe de suporte.",Improdutivo
"Assunto: Relatório de Análise de Cohort. Corpo: A análise de cohort dos usuários que se cadastraram em Janeiro mostra uma alta taxa de engajamento.",Produtivo
"Assunto: Definição de Epic e User Stories. Corpo: As User Stories para a Epic de 'Gamificação' foram escritas e estão prontas para o refinamento.",Produtivo
"Assunto: Prova de Conceito (PoC) - Novo Banco de Dados. Corpo: A PoC com o banco de dados NoSQL demonstrou uma performance 3x superior para nossas consultas.",Produtivo
"Assunto: Revisão do Acordo de Nível de Serviço (SLA). Corpo: O SLA com o fornecedor de infraestrutura precisa ser revisado antes da renovação do contrato.",Produtivo
"Assunto: Relatório de Acessibilidade. Corpo: O relatório de acessibilidade do nosso site apontou 5 problemas críticos que precisam ser corrigidos.",Produtivo
"Assunto: Plano de Carreira e Desenvolvimento (PDI). Corpo: O RH enviou o novo template para o Plano de Desenvolvimento Individual.",Produtivo
"Assunto: Automação de Relatórios Financeiros. Corpo: O script de automação que gera os relatórios financeiros diários foi concluído.",Produtivo
"Assunto: Investigação de Aumento de Latência. Corpo: A latência da nossa API principal aumentou em 50ms. Investigando a causa.",Produtivo
"Assunto: Proposta de Adoção do Terraform. Corpo: Apresentei uma proposta para começarmos a usar o Terraform para gerenciar nossa infraestrutura como código.",Produtivo
"Assunto: Relatório de Satisfação Pós-Suporte. Corpo: 95% dos clientes avaliaram nosso último atendimento de suporte como 'Ótimo' ou 'Excelente'.",Produtivo
"Assunto: Alinhamento sobre a Lei de Direitos Autorais. Corpo: Precisamos de um alinhamento com o jurídico sobre o uso de imagens em nosso blog.",Produtivo
"Assunto: Refatoração do Código Legado. Corpo: Iniciaremos um esforço concentrado para refatorar o módulo de usuários, que é nosso maior débito técnico.",Produtivo
"Assunto: Relatório de Capacidade da Equipe (Capacity Planning). Corpo: A análise de capacidade mostra que temos um gargalo na equipe de QA.",Produtivo
"Assunto: Definição de Métricas de Sucesso para o Lançamento. Corpo: Quais serão as métricas-chave (KPIs) que usaremos para medir o sucesso do novo produto?",Produtivo
"Assunto: Validação do Fluxo de Pagamento. Corpo: O fluxo de pagamento completo, incluindo a integração com o gateway, está pronto para validação em homologação.",Produtivo
"Assunto: [URGENTE] Falha no backup noturno. Corpo: O processo de backup do nosso banco de dados principal falhou esta noite.",Improdutivo
"Assunto: Achados e Perdidos: Encontrei um cartão de crédito. Corpo: Pessoal, encontrei um cartão com o nome 'Ana C. Silva' perto da máquina de café.",Improdutivo
"Assunto: Você tem pontos prestes a expirar! Corpo: Seus pontos no nosso programa de fidelidade expiram em 7 dias. Resgate agora!",Improdutivo
"Assunto: [DICA DE LIVRO] Recomendo a leitura. Corpo: Acabei de ler 'Hábitos Atômicos' e achei fantástico. Recomendo a todos.",Improdutivo
"Assunto: Requisição de Acesso ao JIRA. Corpo: Por favor, conceder acesso de desenvolvedor ao projeto 'Phoenix' no JIRA para o novo colaborador.",Produtivo
"Assunto: Relatório de Análise de Sentimento - Outubro. Corpo: O relatório consolidado da análise de sentimento das redes sociais já está disponível no Drive.",Produtivo
"Assunto: Agendamento de Reunião de Retrospectiva. Corpo: Pessoal, a nossa reunião de retrospectiva do Sprint 14 será na sexta-feira, às 16h.",Produtivo
"Assunto: Proposta Comercial para Cliente ACME. Corpo: Anexei a versão final da proposta para o cliente ACME. Por favor, revisem antes de enviarmos.",Produtivo
"Assunto: Status do Bug #B-404. Corpo: O bug que impedia o login de usuários do Facebook foi corrigido e o hotfix está em homologação.",Produtivo
"Assunto: Envio de Documentação para o Jurídico. Corpo: Segue o contrato do fornecedor 'Tech Solutions' para análise e parecer do departamento jurídico.",Produtivo
"Assunto: Validação do Fluxo de Recuperação de Senha. Corpo: O novo fluxo de recuperação de senha está disponível no ambiente de staging para testes.",Produtivo
"Assunto: Relatório de Horas do Projeto Vega. Corpo: Lembrete a todos os envolvidos no Projeto Vega para que preencham suas horas até o final do dia.",Produtivo
"Assunto: Confirmação de Deploy da Versão 2.8. Corpo: A versão 2.8 do nosso app foi enviada para as lojas (App Store e Play Store) com sucesso.",Produtivo
"Assunto: Análise de Causa Raiz - Instabilidade do Servidor. Corpo: Concluímos a análise do incidente de ontem. A causa foi um vazamento de memória. Relatório em anexo.",Produtivo
"Assunto: Orçamento para a Campanha de Marketing Q1. Corpo: Qual o orçamento disponível para investirmos em mídia paga no primeiro trimestre?",Produtivo
"Assunto: Manutenção Preventiva do Banco de Dados. Corpo: A manutenção do banco de dados de produção está agendada para sábado, às 23h.",Produtivo
"Assunto: Onboarding do Novo Cliente - Wayne Enterprises. Corpo: Segue o cronograma de atividades para o onboarding do nosso novo cliente.",Produtivo
"Assunto: Revisão de Pull Request #512. Corpo: O Pull Request com a implementação da nova API de usuários está pronto para revisão.",Produtivo
"Assunto: Renovação das Licenças do Office 365. Corpo: As licenças do pacote Office expiram em 30 dias. Devemos iniciar o processo de renovação?",Produtivo
"Assunto: Alocação de Recursos para o Próximo Sprint. Corpo: Por favor, atualizem a planilha de alocação (capacity planning) para o próximo sprint.",Produtivo
"Assunto: Reembolso de Despesas. Corpo: Anexei o formulário e as notas fiscais para o reembolso das despesas da minha última viagem.",Produtivo
"Assunto: Indicação para Vaga de UX Designer. Corpo: Olá, gostaria de indicar um colega para a vaga de UX Designer que está em aberto.",Produtivo
"Assunto: Brainstorm para o Hackathon Interno. Corpo: Criei um board no Miro para coletarmos ideias de projetos para o nosso hackathon.",Produtivo
"Assunto: Análise de Contrato - Cláusula de SLA. Corpo: O jurídico precisa revisar a cláusula de Acordo de Nível de Serviço no contrato do novo fornecedor.",Produtivo
"Assunto: Problema de Acesso à VPN. Corpo: Não estou conseguindo me conectar à VPN da empresa hoje. Aconteceu com mais alguém?",Produtivo
"Assunto: Relatório de Métricas do Google Analytics - Semana 39. Corpo: O relatório com as principais métricas de acesso ao site está em anexo.",Produtivo
"Assunto: Atualização do Status - Projeto Orion. Corpo: A fase de testes de integração do Projeto Orion foi iniciada hoje. Previsão de término em 5 dias.",Produtivo
"Assunto: Gravação da Reunião de Alinhamento. Corpo: Para quem não pôde participar, a gravação da reunião de alinhamento com a diretoria está no Drive.",Produtivo
"Assunto: Testes de Segurança (Pentest). Corpo: A equipe de segurança externa iniciará os testes de penetração em nosso sistema na próxima semana.",Produtivo
"Assunto: Definição de OKRs do Time. Corpo: Vamos agendar uma reunião para definirmos os OKRs do nosso time para o próximo trimestre.",Produtivo
"Assunto: Feedback sobre a entrevista de hoje. Corpo: Gostaria de compartilhar minhas impressões sobre a candidata que entrevistei para a vaga de QA.",Produtivo
"Assunto: Cronograma da Migração do Servidor. Corpo: O cronograma detalhado para a migração do nosso servidor web para a nova infraestrutura está em anexo.",Produtivo
"Assunto: Proposta de Novo Fornecedor de Software. Corpo: Anexei a proposta de um novo software de helpdesk que parece ser mais completo e barato.",Produtivo
"Assunto: Plano de Ação para o NPS. Corpo: Com base na última pesquisa de satisfação, montei um plano de ação para os detratores.",Produtivo
"Assunto: Boas Festas e Feliz Ano Novo! Corpo: A todos os colegas, desejo um excelente final de ano e que o próximo seja ainda melhor!",Improdutivo
"Assunto: Quem anima um happy hour hoje? Corpo: Pessoal, sextou! Vamos tomar uma no bar da esquina para relaxar?",Improdutivo
"Assunto: [PROMOÇÃO] Sua chance de ganhar um iPhone novo! Corpo: Participe do nosso sorteio e concorra a um iPhone 15 Pro! Clique para saber mais.",Improdutivo
"Assunto: Parabéns pelo seu aniversário! Corpo: Muitas felicidades, saúde, paz e sucesso hoje e sempre! Aproveite o seu dia.",Improdutivo
"Assunto: Fotos da nossa festa de fim de ano! Corpo: Para quem pediu, seguem as melhores fotos da nossa confraternização.",Improdutivo
"Assunto: Newsletter da Empresa - Edição de Novembro. Corpo: Confira as novidades do mês, os aniversariantes e uma mensagem do nosso CEO.",Improdutivo
"Assunto: Organização do Amigo Secreto. Corpo: A lista para participar do amigo secreto deste ano está aberta! O sorteio será na sexta.",Improdutivo
"Assunto: Recomendação de restaurante. Corpo: Alguém conhece um bom restaurante mexicano aqui perto para um almoço de equipe?",Improdutivo
"Assunto: Você recebeu um cupom de 15% de desconto. Corpo: Use o código OFERTA15 na sua próxima compra em nosso site e aproveite!",Improdutivo
"Assunto: Bolão da Copa do Mundo. Corpo: Quem quer entrar no bolão? As apostas para a primeira rodada já estão abertas.",Improdutivo
"Assunto: Sua fatura do iFood Card vence hoje. Corpo: Olá, não se esqueça de pagar sua fatura para continuar aproveitando os melhores restaurantes.",Improdutivo
"Assunto: [LEMBRETE] Feriado na próxima semana. Corpo: Lembrando a todos que na próxima sexta-feira será feriado e não haverá expediente.",Improdutivo
"Assunto: Venda de ingressos para o Lollapalooza. Corpo: Pessoal, infelizmente não poderei ir ao festival. Estou vendendo meu ingresso pelo preço que paguei.",Improdutivo
"Assunto: A máquina de café está sem água. Corpo: Alguém sabe como reabastecer o galão de água da máquina de café da copa?",Improdutivo
"Assunto: Você tem uma nova solicitação de amizade. Corpo: Ana da Silva quer se conectar com você no Facebook.",Improdutivo
"Assunto: Você não vai acreditar... Corpo: Menina, te prepare para a fofoca do ano! Te ligo mais tarde.",Improdutivo
"Assunto: Sua opinião é importante para nós. Corpo: Responda nossa pesquisa de satisfação e nos ajude a melhorar nossos produtos.",Improdutivo
"Assunto: Carona para o centro. Corpo: Estou indo para o centro da cidade agora. Se alguém precisar de carona, tenho duas vagas.",Improdutivo
"Assunto: Ar condicionado. Corpo: Pessoal, por favor, vamos tentar chegar a um consenso sobre a temperatura do ar condicionado. Está muito frio.",Improdutivo
"Assunto: [URGENTE] Atividade suspeita detectada. Corpo: Uma tentativa de login suspeita em sua conta foi bloqueada. Se não foi você, altere sua senha.",Improdutivo
"Assunto: Minha playlist de foco. Corpo: Para quem gosta de música eletrônica para trabalhar, fiz uma playlist nova no Spotify.",Improdutivo
"Assunto: Seu pedido da Amazon foi entregue. Corpo: Olá, seu pacote foi deixado com o porteiro do seu prédio.",Improdutivo
"Assunto: Grupo de trekking. Corpo: Estou montando um grupo para fazer uma trilha no próximo feriado. Alguém se interessa?",Improdutivo
"Assunto: [ALERTA DE SEGURANÇA] Novo tipo de golpe. Corpo: Atenção: um novo tipo de golpe do Pix está circulando. Fiquem atentos.",Improdutivo
"Assunto: Achados e Perdidos. Corpo: Encontrei um par de fones de ouvido sem fio na sala de reuniões 3. Está na recepção.",Improdutivo
"Assunto: Webinário Gratuito: Como investir em ações. Corpo: Aprenda os primeiros passos para começar a investir na bolsa de valores. Vagas limitadas.",Improdutivo
"Assunto: O que acharam do final da série? Corpo: Ainda estou processando o último episódio de 'A Casa do Dragão'. Que final!",Improdutivo
"Assunto: Sua assinatura do Disney+ foi renovada. Corpo: Sua assinatura mensal foi renovada com sucesso. Aproveite os lançamentos!",Improdutivo
"Assunto: Jantar de confraternização da equipe. Corpo: Pessoal, vamos organizar um jantar para comemorar os resultados do trimestre?",Improdutivo
"Assunto: Limpeza da geladeira da copa. Corpo: Lembrete: a geladeira será esvaziada e limpa na sexta-feira. Retirem seus itens.",Improdutivo
"Assunto: Dúvidas sobre o novo sistema de ponto. Corpo: Olá, o novo sistema de ponto eletrônico já está funcionando? Como faço para registrar?",Produtivo
"Assunto: Relatório de capacity do time. Corpo: A análise de capacity planning para o próximo sprint mostra que estamos com 20% de ociosidade.",Produtivo
"Assunto: Aprovação de layout para o novo site. Corpo: A versão final do layout do novo site institucional foi aprovada pelo cliente. Podemos começar o desenvolvimento.",Produtivo
"Assunto: Investigação de erro 500 na API. Corpo: A API de produtos está retornando erro 500 intermitentemente desde ontem. A equipe de SRE está investigando.",Produtivo
"Assunto: Envio de contrato para assinatura eletrônica. Corpo: O contrato de prestação de serviços com o novo cliente foi enviado para assinatura via DocuSign.",Produtivo
"Assunto: Análise de performance da última campanha. Corpo: A campanha de mídia paga no Google Ads teve um CTR de 5%, acima da nossa média de 3%.",Produtivo
"Assunto: Agendamento de treinamento de liderança. Corpo: O treinamento 'Liderança para Novos Gestores' está agendado para a primeira semana do próximo mês.",Produtivo
"Assunto: Proposta de melhoria no fluxo de CI/CD. Corpo: Anexei um documento com uma proposta para adicionar testes de segurança estáticos (SAST) ao nosso pipeline.",Produtivo
"Assunto: Resultados da pesquisa de clima organizacional. Corpo: Os resultados consolidados da pesquisa de clima estão prontos. Vamos agendar uma reunião para apresentá-los.",Produtivo
"Assunto: Onboarding técnico do novo desenvolvedor. Corpo: Preparei um guia de onboarding com todos os links, permissões e setup inicial para o novo membro do time.",Produtivo
"Assunto: [Black Friday] As ofertas começaram! Corpo: Não espere! Nossa Black Friday já começou com descontos de até 70% em todo o site.",Improdutivo
"Assunto: Feliz Dia dos Pais! Corpo: Um dia especial para celebrar todos os pais e figuras paternas. Parabéns!",Improdutivo
"Assunto: Você tem uma nova lembrança no Facebook. Corpo: Relembre uma foto ou publicação de 5 anos atrás.",Improdutivo
"Assunto: [Vagas de Estágio] Estamos procurando novos talentos! Corpo: Nosso programa de estágio está com inscrições abertas. Indique seus amigos!",Improdutivo
"Assunto: Convite para seguir minha página no Instagram. Corpo: Olá! Criei uma página para compartilhar minhas fotos de viagem. Segue lá!",Improdutivo
"Assunto: O almoço chegou! Corpo: Pessoal, o pedido do iFood acabou de chegar. Podem vir buscar na recepção.",Improdutivo
"Assunto: Seu resumo do Strava. Corpo: Você pedalou 50km esta semana! Confira seu resumo de atividades.",Improdutivo
"Assunto: [CUIDADO] Golpe do falso boleto. Corpo: Atenção ao pagar boletos. Verifique sempre o beneficiário antes de confirmar a transação.",Improdutivo
"Assunto: Grupo de estudos para certificação AWS. Corpo: Estou montando um grupo para estudarmos juntos para a prova de certificação da AWS. Quem se interessa?",Improdutivo
"Assunto: Feliz Páscoa! Corpo: Que sua Páscoa seja repleta de paz, amor e muitos chocolates!",Improdutivo
"Assunto: Recibo da sua corrida. Corpo: Obrigado por usar nosso aplicativo. O recibo da sua última corrida está em anexo.",Improdutivo
"Assunto: Interdição da avenida principal. Corpo: A avenida principal estará interditada para uma maratona no domingo de manhã.",Improdutivo
"Assunto: Sorteio de Dia das Mães! Corpo: Cadastre-se em nosso site e concorra a um dia de spa para sua mãe.",Improdutivo
"Assunto: O que fazer em São Paulo no feriado? Corpo: Um guia com dicas de passeios culturais e gastronômicos para aproveitar o feriado.",Improdutivo
"Assunto: Sua encomenda da Magazine Luiza está a caminho. Corpo: Seu produto já foi coletado pela transportadora e a entrega está prevista para amanhã.",Improdutivo
"Assunto: [COMUNICADO] Nova política de uso do ar condicionado. Corpo: Para economizar energia, o ar condicionado será desligado às 18h.",Improdutivo
"Assunto: Você tem (1) novo recado na sua caixa postal. Corpo: Ligue para *100 para ouvir seu novo recado.",Improdutivo
"Assunto: Sua opinião sobre nosso app. Corpo: Adoramos ouvir nossos usuários! Por favor, deixe uma avaliação na Play Store.",Improdutivo
"Assunto: O final daquela série... Corpo: Alguém mais achou o final da série decepcionante? Precisamos conversar sobre isso.",Improdutivo
"Assunto: Aumento de limite aprovado! Corpo: Ótima notícia! Seu pedido de aumento de limite para o cartão de crédito foi aprovado.",Improdutivo
"Assunto: Assembleia extraordinária do condomínio. Corpo: Convocamos todos os moradores para uma assembleia sobre as obras da garagem.",Improdutivo
"Assunto: Hoje tem clássico no campeonato! Corpo: Prepare a pipoca! O jogo do seu time começa às 16h.",Improdutivo
"Assunto: [INVESTIMENTO] Conheça nosso novo fundo de ações. Corpo: Buscando diversificar seus investimentos? Conheça o fundo que rendeu 20% no último ano.",Improdutivo
"Assunto: Feliz Dia das Mulheres! Corpo: Uma homenagem a todas as mulheres fortes e inspiradoras que fazem parte da nossa jornada.",Improdutivo
"Assunto: A playlist da semana. Corpo: A playlist 'Novidades da Semana' no Spotify foi atualizada com os últimos lançamentos.",Improdutivo
"Assunto: Alerta de preço: o voo que você buscava está mais barato! Corpo: Encontramos um preço menor para o voo de São Paulo para Salvador.",Improdutivo
"Assunto: Organizando o amigo secreto da equipe. Corpo: Pessoal, o sorteio do nosso amigo secreto será realizado amanhã. Coloquem seus nomes na lista!",Improdutivo
"Assunto: Sua conta de telefone já está disponível. Corpo: A fatura do seu plano de celular deste mês já pode ser acessada em nosso site.",Improdutivo
"Assunto: Dicas para uma rotina matinal mais produtiva. Corpo: Comece seu dia com mais energia! Confira 5 dicas para uma rotina matinal de sucesso.",Improdutivo
"Assunto: Validação de Requisitos Funcionais. Corpo: Anexei o documento de Requisitos Funcionais para o módulo de inventário. Aguardo a validação da equipe de produto.",Produtivo
"Assunto: Acesso ao Servidor de Arquivos Confidenciais. Corpo: Preciso de permissão de acesso à pasta 'Financeiro/ResultadosQ3' para preparar a apresentação para os investidores.",Produtivo
"Assunto: Relatório de Análise de Logs - Tentativas de Invasão. Corpo: O sistema de segurança detectou e bloqueou 15 tentativas de brute-force ao nosso servidor SSH na última noite.",Produtivo
"Assunto: Agendamento de Treinamento sobre a Nova API. Corpo: O treinamento técnico sobre como utilizar a nova API de parceiros será na próxima sexta-feira, às 14h.",Produtivo
"Assunto: Proposta de Orçamento para o Cliente Final. Corpo: A proposta final, incluindo os ajustes de escopo, foi enviada para o cliente Stark Industries.",Produtivo
"Assunto: Status da Correção do Bug Crítico. Corpo: O bug #B-404 foi corrigido em ambiente de desenvolvimento e está aguardando o deploy para homologação.",Produtivo
"Assunto: Revisão do Manual de Boas Práticas de Código. Corpo: O nosso guia de estilo e boas práticas de codificação foi atualizado. Por favor, leiam o documento.",Produtivo
"Assunto: Call de Alinhamento sobre o Lançamento. Corpo: Marquei uma call final com todas as equipes envolvidas para alinharmos os últimos detalhes do lançamento de amanhã.",Produtivo
"Assunto: Correção em Produção (Hotfix). Corpo: A correção para o problema de lentidão no checkout foi aplicada com sucesso em produção.",Produtivo
"Assunto: Análise de Mercado - Novos Players. Corpo: Identificamos um novo player no mercado que está oferecendo um produto similar com um preço agressivo. Análise em anexo.",Produtivo
"Assunto: Pedido de Férias para Dezembro. Corpo: Gostaria de formalizar meu pedido de férias para o período de 20 de Dezembro a 05 de Janeiro.",Produtivo
"Assunto: Novo Processo para Solicitação de Viagens. Corpo: A partir de agora, todas as solicitações de viagem corporativa devem ser feitas através do novo portal de viagens.",Produtivo
"Assunto: Gravação da Reunião de Planejamento. Corpo: O link para a gravação da reunião de planejamento do Q4 já está disponível para quem não pôde participar.",Produtivo
"Assunto: Criação de Usuário para Novo Membro da Equipe. Corpo: Por favor, criar o usuário de rede e o e-mail para a nova analista de marketing que começa segunda-feira.",Produtivo
"Assunto: Dúvida sobre o Benefício de Auxílio-Creche. Corpo: Olá, gostaria de entender melhor as regras e os valores para o benefício de auxílio-creche.",Produtivo
"Assunto: Relatório de Acessos ao Painel de Administração. Corpo: Poderia gerar um log de todas as ações realizadas pelo usuário 'supervisor' no painel de administração ontem?",Produtivo
"Assunto: Envio do Termo Aditivo do Contrato. Corpo: O termo aditivo do contrato com o cliente ACME, referente à mudança de escopo, está em anexo para assinatura.",Produtivo
"Assunto: Protótipo da Nova Home Page. Corpo: O protótipo navegável da nova home page está no Figma, pronto para a validação do time de produto.",Produtivo
"Assunto: Alerta de Uso de Disco no Servidor. Corpo: O uso de disco no servidor de arquivos atingiu 95%. Precisamos de uma limpeza urgente.",Produtivo
"Assunto: Definição de Escopo para o MVP. Corpo: Precisamos agendar uma reunião para fechar o escopo do Mínimo Produto Viável (MVP) do projeto de gamificação.",Produtivo
"Assunto: [URGENTE] Sua senha expirou! Corpo: Por motivos de segurança, sua senha de acesso aos sistemas expirou. Por favor, crie uma nova senha.",Improdutivo
"Assunto: Pizza hoje à noite? Corpo: Pessoal, para comemorar o fim do projeto, que tal pedirmos umas pizzas e comermos aqui no escritório hoje?",Improdutivo
"Assunto: Você já viu este vídeo? 😂. Corpo: Amigo, você precisa ver isso! É o vídeo mais engraçado que vi esta semana.",Improdutivo
"Assunto: Sua fatura do Amazon Prime está disponível. Corpo: Olá, o valor de R$ 14,90 referente à sua assinatura mensal será debitado em breve.",Improdutivo
"Assunto: [COMUNICADO] Dress code para a visita do cliente. Corpo: Pessoal, na sexta-feira teremos a visita do cliente ACME. Pedimos que todos venham com traje social.",Improdutivo
"Assunto: Recomendações de séries na Apple TV+. Corpo: Assinei a Apple TV+ agora. Quais séries vocês recomendam de lá?",Improdutivo
"Assunto: Notificação de Segurança: Sua senha foi alterada. Corpo: A senha da sua conta do Mercado Livre foi alterada com sucesso.",Improdutivo
"Assunto: Quem quer um pedaço de bolo? Corpo: Trouxe um bolo de cenoura que fiz ontem. Está na copa para quem quiser!",Improdutivo
"Assunto: Você tem novas memórias neste dia. Corpo: O Google Fotos criou uma animação com suas fotos de 3 anos atrás. Veja agora!",Improdutivo
"Assunto: [CAMPANHA] Doação de sangue. Corpo: O hemocentro da cidade está com estoques baixos. Sua doação pode salvar vidas.",Improdutivo
"Assunto: Reunião de condomínio online. Corpo: A próxima reunião de condomínio será realizada via Zoom na próxima quinta-feira.",Improdutivo
"Assunto: O que vocês estão achando do calor? Corpo: O calor está insuportável hoje, não é? O ar condicionado parece não dar conta.",Improdutivo
"Assunto: [CLASSIFICADOS] Vendo cadeira de escritório. Corpo: Estou vendendo minha cadeira ergonômica da Flexform. Ótimo estado.",Improdutivo
"Assunto: Sua assinatura da HBO Max está para expirar. Corpo: Não perca seus filmes e séries favoritos. Renove sua assinatura agora.",Improdutivo
"Assunto: Feliz Dia do Amigo! Corpo: Um abraço especial para todos os amigos que tornam nossos dias de trabalho mais leves.",Improdutivo
"Assunto: Bolão do campeonato brasileiro. Corpo: Quem vai querer participar do bolão deste ano? As regras são as mesmas do ano passado.",Improdutivo
"Assunto: Onde tem um bom lugar para almoçar com o cliente? Corpo: Preciso levar um cliente para almoçar amanhã. Alguma sugestão de um restaurante mais formal por aqui?",Improdutivo
"Assunto: [ALERTA] Vencimento da sua fatura de água. Corpo: A sua conta de água vence em 2 dias. Pague para evitar a interrupção do serviço.",Improdutivo
"Assunto: Receita de risoto de cogumelos. Corpo: Para quem pediu, segue a receita do risoto que fiz no final de semana.",Improdutivo
"Assunto: Convite para o lançamento do meu livro. Corpo: Gostaria de convidar a todos para o lançamento do meu primeiro livro! Será na livraria Cultura.",Improdutivo